actor,return
Teri Hatcher,2.9837741178066377
Chris O'Dowd,2.981463329361933
Randall Duk Kim,2.981445267918234
James Remar,2.980365665353308
Jena Malone,2.980019057910814
Zoe Saldana,2.9788625683856416
Bebe Neuwirth,2.978288005
Rodger Bumpass,2.978078466241956
Dorian Kingi,2.9775371038157896
Samy Naceri,2.977021073275862
Ted Levine,2.9763650032731674
Deborah Findlay,2.9732924436392913
Vijayakumar,2.972972972972973
Jon Lovitz,2.9724881332514315
Everett McGill,2.969082097083333
Renée Zellweger,2.969060396323015
Marin Hinkle,2.9661875140001124
Colm Feore,2.9657398164788704
Aasif Mandvi,2.9641809318841874
Alexa PenaVega,2.9628188032905505
Charlie Tahan,2.962768294374514
Ravi Naidu,2.9621202968144797
Jeanette Miller,2.961945634551282
Danila Kozlovsky,2.961666795238095
Cuba Gooding Jr.,2.9595089814664806
Yvonne Zima,2.958292289551282
Brit Marling,2.957088
Kevin Nealon,2.956899057163842
Stephanie Honoré,2.956210265377578
Michael Monks,2.95620868205042
Snoop Dogg,2.9561574202992884
Sanaa Lathan,2.9551619856401725
Idris Elba,2.955137118458375
Steve Harris,2.955046223863358
Tommy Chong,2.9540212472222223
Tim Guinee,2.9529423120489993
Aidan Turner,2.952188158133333
"Ernie Reyes, Jr.",2.9517298744108813
Neil Patrick Harris,2.95170083668791
Jim Henson,2.9512291499999996
Christian Rubeck,2.9510937088235294
Alex Veadov,2.949715538027332
Common,2.9488970609774974
Rashida Jones,2.948453115926387
Carey Mulligan,2.9479813325208126
Don Calfa,2.947926163846154
Dennis Hopper,2.947756911435185
Steve Austin,2.946388645528456
Lenore Banks,2.946069956720567
Ken Marino,2.9456410745772863
Craig Ferguson,2.9449860890180393
Dominic Colón,2.943088133148148
Roger Rees,2.9429193416666664
Dan Bakkedahl,2.9424368923864894
Sheila Vand,2.9401453749598714
Mary Wickes,2.939224958878299
Margot Kidder,2.9387604409549493
Dina Spybey-Waters,2.9369463748983207
Ilia Volok,2.936780310684003
Alexander Yassin,2.936534862916667
Hugh Laurie,2.936011167266882
Peter Donald Badalamenti II,2.9359788320683764
Richard Pryor,2.9344649402777776
Deborah Harry,2.9335650603174606
Don Ameche,2.933430491909814
Richard Riehle,2.9333269138164395
Jeff Anderson,2.93329233125
David Spade,2.932452020681055
Adam Goldberg,2.932190007872583
Lasco Atkins,2.9316392878367434
Christine Ebersole,2.9312472086202686
Marc John Jefferies,2.93072566221178
Jennifer Jason Leigh,2.9307200682776036
Bai Ling,2.9292447678421714
Johnny Harris,2.9289655921568625
Karin Konoval,2.928704891029197
Sarah Jessica Parker,2.926846254522509
Brian Markinson,2.926297154108586
William Devane,2.9253612628436048
Sandrine Holt,2.925031470738312
Ernie Lively,2.9236423644444445
John Gallagher Jr.,2.923335318971631
William Lee Scott,2.9230144545493775
Christina Applegate,2.9228799547443325
Collette Wolfe,2.922759822585979
Ann Cusack,2.922658346262016
Scott Adkins,2.92257927910101
Aisha Hinds,2.9200168590066076
Sydney Pollack,2.9194189890252495
Kevin Grevioux,2.919321967107892
Will Estes,2.918768373935484
Chevy Chase,2.918701521262335
Powers Boothe,2.9181659949123793
Mary Alice,2.918127791111111
E.G. Marshall,2.917922914001942
Doris McCarthy,2.916007076888889
Mia Wasikowska,2.914153620499981
Molly Hagan,2.9140911083333334
Jim Grimshaw,2.9137348511111116
Robert John Burke,2.9121357207710377
Karl Urban,2.9116284747149908
Anne Heche,2.910891303797519
Audrey Wasilewski,2.9107356434140907
Spencer Locke,2.9107244451239316
Jay Patterson,2.910371143969103
Peyton List,2.909853848906926
Wil Wheaton,2.909766039190476
Niecy Nash,2.9092536865966387
Robert Curtis Brown,2.908998202504222
Catherine Hicks,2.908297691950272
Brett Rice,2.9081248410175284
Dave Foley,2.9079533833882785
Imogen Poots,2.9077168190433746
Pat Healy,2.9075794906540993
Stephen Graham,2.906967799140923
Blythe Danner,2.9065385224357208
Katy Perry,2.9062517024242425
Khalid Abdalla,2.9059884553333335
Scott Grimes,2.9049676500786163
Bridget Moynahan,2.903151545842087
Robert Prosky,2.901841892706264
Sami Gayle,2.901099784
Thomas Middleditch,2.9009388128485063
Richard Jenkins,2.900466152018905
Rosamund Pike,2.90041841945095
Haley Ramm,2.899998860064935
Pierfrancesco Favino,2.899871178292398
Michael Weston,2.899612625952381
Devon Aoki,2.8987761128070173
Richard Brake,2.89739723686546
Keir Dullea,2.8968481323529414
Antonio Banderas,2.8963580782580287
Alan Arkin,2.896351024958127
Moritz Bleibtreu,2.8961666571861473
Joe Mantegna,2.8960762493121694
Patrick Fischler,2.8947369986634026
David Hemmings,2.8930359426338064
Raynor Scheine,2.892946916884994
Winston Chao,2.892672125668449
Susan Kellermann,2.8925993815988837
Brendan Gleeson,2.89103487975281
Hugh Jackman,2.891013596488228
Kate Nelligan,2.8906353633333337
Andrew Brooke,2.8903385819412883
Ping Wu,2.8887733901858303
Jim Brown,2.887683705610871
David Zayas,2.885442402763209
Luis Rosado,2.884151516666667
E. Roger Mitchell,2.8819538513500134
Scott Paulin,2.879887002805836
Dan Callahan,2.8798034405184842
Pat McCormick,2.8793551818181817
Kenan Thompson,2.8788848069808686
Sue-Lynn Ansari,2.8780828442586577
Aishwarya Rai Bachchan,2.8775936864248126
Michael Imperioli,2.876875150657675
Sarah Wright,2.8767063365384615
Mike Mitchell,2.876063274943166
Riki Lindhome,2.8756895610853763
Isaac Hayes,2.8748666583333335
Shea Whigham,2.87392169000233
Ewen Bremner,2.873856700202296
Amir Talai,2.8725945085858586
Catherine Lough Haggquist,2.871933286417484
Scott Sowers,2.8716602540326344
Suzzanne Douglas,2.8711158714285716
Matt McColm,2.870925994358974
William Sadler,2.8705883122392803
Kevin Dunn,2.87033319665411
Adrien Brody,2.868209214730262
Olivia Williams,2.868162443327637
Kurt Russell,2.867322887541541
Kenneth Choi,2.8671991681946625
Tracie Thoms,2.866355304330245
Paz Vega,2.8654328151760007
Jon Eyez,2.8651476692804727
Asia Argento,2.864482315873016
Udo Kier,2.8643017783326403
Shohreh Aghdashloo,2.862440371826928
Skyler Gisondo,2.861682335678343
Michael Krawic,2.8608374824675327
Eamonn Walker,2.860571533095238
Katherine Heigl,2.860334977816131
Owen Wilson,2.8590882957114805
Tress MacNeille,2.8586224852455713
Val Kilmer,2.8585162299005225
Larry Cedar,2.8582774984615384
Carol Burnett,2.857089358950715
Blake Clark,2.856398554220529
Rick Avery,2.8557508411787165
Jason Isaacs,2.855594004513555
Lara Grice,2.855159595008416
Pell James,2.8547718
Rachel Blanchard,2.854234041801948
Emily Mortimer,2.8541913631041615
Michael Zegen,2.8537265905901115
Darlanne Fluegel,2.8536316101190473
Féodor Atkine,2.853495122710981
Jack Reynor,2.8528153981684983
Colin Salmon,2.8518814261157788
Téa Leoni,2.8518616585741823
Aaron Stanford,2.851549703246753
Tom Wright,2.850424690952381
Rebecca Ferguson,2.8502460751417624
Robbie Amell,2.849889295343137
Michael Fassbender,2.849715996946681
Lisa Jane Persky,2.8491884203384417
Ruth Sheen,2.8490510648148146
Al Roker,2.8482894423706893
Michael Hordern,2.8475569204344584
Joe Anderson,2.8473485242207794
Rinko Kikuchi,2.8467701943915347
Austin Nichols,2.846638108
Jim Gaffigan,2.846550340242954
Benjamin Bratt,2.8460104298276603
Michael Sassone,2.8456240922222222
Mark Kubr,2.8443989287759934
Milla Jovovich,2.8443613992060532
Tom Hollander,2.8440571072325294
Ian McNeice,2.843156169209235
Laurence Olivier,2.8428274634698636
Jaideep Ahlawat,2.8425463425463424
Kari Wahlgren,2.8423958133680554
Max Minghella,2.842172571728243
Tim McGraw,2.8406048666222397
Talisa Soto,2.8403754195271165
David Soul,2.8378125
Edgar Ramírez,2.8376886870811284
John Ortiz,2.83699788444059
Juliette Binoche,2.83666849586755
Sarita Choudhury,2.8366237802397434
William H. Macy,2.836050778652809
Romain Duris,2.8359252089130873
Jose Pablo Cantillo,2.835621645068027
Socratis Otto,2.8352565991452994
Ian McShane,2.834723772334208
Stanley Townsend,2.834250046827752
Nate Corddry,2.834092825200606
Alison Pill,2.8332999931890486
Chris O'Donnell,2.832310505905646
Liza Lapira,2.8315422368855043
Benicio del Toro,2.831349896069044
Kat Dennings,2.8312673169073657
Joan Plowright,2.8311723178050974
Gerard Butler,2.830793930171883
Chelcie Ross,2.8297804719320654
Kevin Corrigan,2.8283388788516746
John Neville,2.8282650376262626
Giancarlo Esposito,2.8277238284452664
Charles Carroll,2.8274246298173886
Hilary Duff,2.8256447927115587
Will Ferrell,2.823893468263792
Madeleine Stowe,2.823847269521985
Amy Adams,2.8237415925925573
Bruce Greenwood,2.8226091481341657
Bodhi Elfman,2.8223601133292635
Steven Cree,2.8223212260150885
Mary Elizabeth Winstead,2.8217669112724653
Mary Louise Wilson,2.8200209886818492
Kate Bosworth,2.818651614002387
Kirsten Dunst,2.8186026958825336
Ruby Dee,2.818427408914835
Debra Messing,2.818403601000817
Ben Shenkman,2.817802484619595
Tasha Smith,2.817801892656153
Ramón Rodríguez,2.8175200247445886
Christopher Reeve,2.8172784635636448
Darren McGavin,2.817109813760504
Frances Conroy,2.8168668978216704
Michael Berry Jr.,2.8167511483333336
Megan Mullally,2.8166039856843494
Hrithik Roshan,2.8157440862586376
Analeigh Tipton,2.8153690650595236
Paul Scheer,2.8147376863333333
Gina Gershon,2.8147027851439077
Anson Mount,2.812887982285714
Charlie Korsmo,2.8125324553292805
Bo Svenson,2.811819404166666
Katherine Sigismund,2.811427784967033
Joaquin Phoenix,2.811273513806916
Demetri Goritsas,2.8111169412554275
Christian Bale,2.810300537637896
Werner Herzog,2.81025764048574
Rosalind Chao,2.8095660927607486
Kerry Condon,2.8086563062301586
Nate Parker,2.807823207418725
Michael McShane,2.807652946377913
Harry Shearer,2.8070676118783617
Steve Bastoni,2.8068884033333332
Henry Silva,2.8067590792631414
Sam Waterston,2.8053255200110927
Carla Gugino,2.8043128899569716
Wayne Ferrara,2.8041606555555556
Kiefer Sutherland,2.8038764188199328
Joey Slotnick,2.8034447494994277
Patrick St. Esprit,2.803165416252081
David Gant,2.802951475874517
Aaron Taylor-Johnson,2.801875386646307
David Sullivan,2.801155163867648
Don Hood,2.8002830484174965
Anthony Quinn,2.7999023577771687
Perrey Reeves,2.7995797107080422
Michael Showalter,2.7982032956349205
Amy Ryan,2.79720331866102
Julianne Moore,2.7967663312257263
Tim Meadows,2.796088250380925
François Berléand,2.795331418948413
Bette Midler,2.794573071311513
John Turturro,2.7938208270375284
Vyto Ruginis,2.7937074556161234
Cedric Yarbrough,2.7935103783653847
Dennis Boutsikaris,2.7911976988603993
Kathy Najimy,2.7903534554301075
Ryan Merriman,2.790125578165992
Terry Crews,2.789287719765672
John Diehl,2.788756817174189
Ken Stott,2.788544023763889
Jennifer Aniston,2.788371306688098
Robert Clohessy,2.7867888714217175
Adam Baldwin,2.7861681397081024
Larry Fessenden,2.785438042857143
Richard Roxburgh,2.785404416767081
Mary Black,2.784690010391488
Daniel London,2.783694532941176
Jeff Hochendoner,2.782159752
Patrick Sabongui,2.7821037373226036
Emily Meade,2.7804449797816764
Aziz Ansari,2.780251365777842
Monet Mazur,2.7795007985100963
Bridgette Wilson,2.7786947135599114
Katie Holmes,2.778601490933827
Charlotte Gainsbourg,2.7771280534944034
Art Evans,2.7768467897787397
Kerry Rossall,2.7757675836797455
Ben Whishaw,2.7755590304805167
Lucy Davenport,2.772392839178744
Piper Perabo,2.7720539870614034
Lesley Manville,2.7718581065277776
Taylor Gilbert,2.7703368447752657
Stephen King,2.7701015361111114
Nigel Hawthorne,2.7689064370800107
Michael Vartan,2.7664087797984496
Christopher Heskey,2.766377286800442
Tina Fey,2.7660823443153126
John Waters,2.7660643393265993
Robert Patrick,2.766017723994938
Amber Tamblyn,2.7655647197685185
Lucy Butler,2.7653698267973854
America Ferrera,2.7636872348668957
Dennis Cockrum,2.7610347158787882
Patrick Kennedy,2.7602057945887446
Gordon Clapp,2.7598784062193364
Penélope Cruz,2.75864245776586
Robert LaSardo,2.756408366819292
Jackie Earle Haley,2.7552451182567146
Lambert Wilson,2.7549435978011805
Kate Winslet,2.754010741053766
Chris Shields,2.752743170646731
Patrick Warburton,2.7527219748884275
Kelsey Grammer,2.75217696120513
Michael Jai White,2.7521277374474478
Michael Bay,2.751775104126266
Robin Bartlett,2.751080550849282
Bob Stephenson,2.750605879827792
Tony Shalhoub,2.7475170933182493
Fernando Chien,2.7456627346153843
Maura Tierney,2.7442990351046697
Richard Leaf,2.743694203655604
Goran D. Kleut,2.742638392485964
Danny Trejo,2.742411637019387
Sam Worthington,2.7422816190997135
Danielle Panabaker,2.7414883640350878
Matt Frewer,2.741176446733712
Ron Silver,2.741039649655282
Jimmy Fallon,2.7407642785548174
Jeremy Sisto,2.7396624081332788
Sandra Taylor,2.7391288135484464
Oliver Hudson,2.7386990152777777
Chris Kattan,2.7386701176434
Leo Burmester,2.737956953634085
Pat Boone,2.737590025
James Franco,2.736902113667404
Bernadette Lords,2.7365131661355666
Mel Harris,2.735543097494553
Sam Rockwell,2.735462497935993
Sam McMurray,2.735454737037037
Jim Parrack,2.7352211005914673
Buddy Joe Hooker,2.7336380206060604
Johnny Cicco,2.733295163888889
Elizabeth Rodriguez,2.7329128971210626
Saoirse Ronan,2.7321523073694323
Jennifer Tilly,2.731224155329612
T.I.,2.7308704534128894
Peter Ustinov,2.730484407809184
Ray Iannicelli,2.729068035042735
Googy Gress,2.728287327238502
Mikhail Gorevoy,2.7281437511904763
Yul Vazquez,2.7281020031616
Jeffrey DeMunn,2.7273026457648273
Joe Sheridan,2.7262039203216375
Gil Bellows,2.725407430869565
Ariel Winter,2.7249795910604524
Mandy Patinkin,2.7247226617147926
Vincent Laresca,2.724676065998086
Madeline Carroll,2.7245550187734486
Topher Grace,2.7223481832570338
Lucy Liu,2.7219524153644414
Deborah Rush,2.720682647843823
Robert Klein,2.719655808571429
Jeremy Howard,2.7193410131287794
Chad Michael Murray,2.71918715326417
Aidan Gillen,2.7190385974676037
Marin Ireland,2.7178652884920638
Michael Kenneth Williams,2.715816845489703
Brendan Fraser,2.7153526602213383
Andy Dick,2.715147737085866
Diane Ladd,2.7149266776072123
Jai Courtney,2.71484809738332
Scott Adsit,2.714575898496992
Richard E. Grant,2.7145684466283226
William Forsythe,2.714388695511635
Marlee Matlin,2.713262625
James Mackay,2.7131487838808814
Donald Moffat,2.711786077020327
Alain Delon,2.7097704519960844
James Badge Dale,2.709434331690503
Mark Pellegrino,2.7086797111564627
Naomi Watts,2.7070852281466946
Edward James Hyland,2.7061129899122807
Jason Clarke,2.7059350875573633
Nick Nolte,2.7058789960292207
Polly Walker,2.704805214194872
Bridget Fonda,2.704742963962963
Vanessa Hudgens,2.7047271314528847
Tony Longo,2.7040537469979635
Jack Black,2.703443258525784
Vince Vaughn,2.702748953037269
Elena Anaya,2.702616774879609
Suzanne Krull,2.701060231778677
Vincent Regan,2.699600866408061
Graham McTavish,2.6990273836547978
Lora Martinez-Cunningham,2.6985668389754096
Tom Kenny,2.698258752306012
Yvette Nicole Brown,2.6979129460449887
Luke Wilson,2.697591604832312
Valeriy Nikolaev,2.6965896544117647
Giancarlo Giannini,2.6963078364162563
Kim Basinger,2.6962311984961835
Spencer Breslin,2.695471770636447
Daniel Westwood,2.69417798968498
Frances O'Connor,2.6941449297608697
Daniel Mays,2.6932513584065934
Xing Yu,2.6916145844263752
Brian Cox,2.6913350229759545
"Louis Gossett, Jr.",2.6910477096036587
D. B. Sweeney,2.6909337118321575
Génesis Rodríguez,2.6893640874285714
Jeanine Jackson,2.688425836111111
Sean Hayes,2.6878401566952617
Philip Baker Hall,2.68772599796875
Gary Grubbs,2.687317289871459
Art Malik,2.686910945637413
Gerard McSorley,2.6867099344322343
Janet Jones,2.686469625
Saeed Jaffrey,2.685967426767677
Laura Kightlinger,2.6855809212541426
Enrique Murciano,2.6854114504937483
Michael O'Keefe,2.6853732066666667
Bob Costas,2.6849852164285717
Ruth Negga,2.6849036968749997
Tim Perez,2.684858769587651
Isla Fisher,2.684573418381427
Joseph Gordon-Levitt,2.684382705955402
Michael Rapaport,2.684166227175864
Luis Guzmán,2.6832370662670892
Kim Greist,2.682057838095238
Larry Day,2.681665517013122
Laurence Fox,2.681036583838384
Burn Gorman,2.6803443128614717
Augustus Prew,2.680292731120731
Mare Winningham,2.6798302920505637
Denis Ménochet,2.6793151826666666
George Carlin,2.678934334268934
Rick Yune,2.6785685460776945
Mathieu Amalric,2.6778846927142856
Steven Culp,2.67759195003225
Logan Lerman,2.675667795557624
Corey Haim,2.674375865073529
Peter Falk,2.6727502152567313
John Wayne,2.672107138690476
Geoffrey Lewis,2.6708630827027586
José Garcia,2.6707614276536855
Britt Robertson,2.6703775725227414
Mike Doyle,2.6702586061111115
Sophie Okonedo,2.6697648362624316
Ravil Isyanov,2.6695264628627875
Rob Corddry,2.668403725123084
Greg Lewis,2.66831584618994
Dennis Quaid,2.6682226774704785
Amanda Crew,2.6681972525192714
Jake T. Austin,2.6665029336908614
Steven Ford,2.6661506847259195
Lindsay Sloane,2.6660214697142854
Richard Ridings,2.6653349846266234
Michael Clarke Duncan,2.6646831985602173
Derek de Lint,2.663221945792717
Ted McGinley,2.6620528255494507
Boyd Holbrook,2.6613497519271485
Melissa George,2.661001460975355
Mary-Louise Parker,2.6597642454471773
Brendan Kelly,2.65906404
Dick Clark,2.6585917833333332
Devon Sawa,2.658344000344203
Terry O'Neill,2.6580279492884307
Paul Johansson,2.657491683189655
Liam James,2.656489690478261
Jamie Foxx,2.6555177911715937
Brian Caspe,2.6552027554741864
Matthew Page,2.654081055537643
Mekhi Phifer,2.653584463843683
Zach Woods,2.6528406908992994
Jesper Christensen,2.652676677982494
Robert Davi,2.6505022298077643
Christina Ricci,2.6504054410070386
Adrianne Palicki,2.6500652509615383
Doug Jones,2.649823859858236
Richard Stanley,2.648736011607143
April Grace,2.648407127719428
Jessica Alba,2.6482998481499402
Salli Richardson-Whitfield,2.6480457376666666
David Sterne,2.64759092421645
Sylvia Jefferies,2.647479177011494
Jet Li,2.647038893000873
Joe Flaherty,2.6451769396284273
Hilary Swank,2.642858399804109
Eric Bana,2.642561014149442
Carmen Ejogo,2.6414056041635834
Deborah Kara Unger,2.6412652180341882
Clayne Crawford,2.641125938368984
Carlos Ponce,2.6410741283559034
Jane Morris,2.6404930738391807
Omar Benson Miller,2.639996484410939
Dylan Baker,2.639661383732409
Laurie Holden,2.6388362944444443
Ed Harris,2.6372464121374923
Teresa Churcher,2.636948272121212
Richard Kind,2.6360695293725303
Lennie James,2.6357567425747863
Luke Askew,2.6351308568163025
Lori Loughlin,2.6348374285714287
Kate Walsh,2.632445862625153
Caroline Williams,2.6300550083333336
Saul Rubinek,2.6286272967035185
Goran Visnjic,2.6286123798249608
Chris Hemsworth,2.6281951624956097
Mackenzie Gray,2.628007941875
Sam Richardson,2.6279628720337533
Brían F. O'Byrne,2.6273720079769682
Oscar Isaac,2.6271438698239282
Jaymes Butler,2.6266159607533672
Harry Lennix,2.626174753058516
Catherine McCormack,2.6250628210144926
Nectar Rose,2.624834982100122
Robert Preston,2.6244430000000003
Mary Woronov,2.623316606501182
Jeff Bennett,2.622274356470588
Kumar Pallana,2.6205129794146824
Jay Mohr,2.619823775483637
Sylvia Kauders,2.618416483265704
